id_cliente,recencia,frequencia,valor_total,churn_real,churn_pred,churn_proba,segmento_risco,acerto_churn
E379F84224F9967FD3A7A5B63269A828,293,1,134.01000000000002,1,1,0.9058936976936294,Alto risco,True
9565817E55C55F6C443AA16155932F7A,4,9,184.10000000000002,0,0,0.34532853563376903,Baixo risco,False
2CDC67642E58904F7666067EF4E68E85,22,23,2664.29,0,0,0.1496559928614552,Baixo risco,False
57EC4F0DD7F31370CDAED11B9F9782EB,141,7,273.04,1,1,0.6479227146796177,Médio risco,True
C87713C993D8467DB54F3859E321D186,6,56,5251.17,0,0,0.013479631555197462,Baixo risco,False
7BDC5C77E93CFAAC8058E2E921633EBF,278,3,1165.1399999999999,1,1,0.864541911756867,Alto risco,True
0FD17D89F9DA46064DDA74BC41B984F3,24,10,669.7199999999999,1,0,0.3517972059118983,Baixo risco,False
02DB7F77016F50BDC9C29F4E528B5012,121,8,439.0,0,1,0.588044773035714,Médio risco,False
EF960FBA65EB94ACED8DC0EB932CD06C,49,16,530.86,0,0,0.3216346027436504,Baixo risco,False
885382594A61EB07E18656021CF9C703,360,1,90.64999999999999,1,1,0.9442660881442337,Alto risco,True
C680D7367BC6A0B10076D09C7A8CC722,287,1,18.509999999999998,1,1,0.9031624709108982,Alto risco,True
0068F07EA311FFBC359DD34EED4DFD60,27,1,18.57,1,1,0.5164553451803797,Médio risco,True
B0C88EC92B48D463908158AAFC9B33F8,35,8,816.74,1,0,0.39627734606272685,Baixo risco,False
EC522DE34DF1ADEF10E769824275BD4A,341,2,2814.0100000000007,1,1,0.8981811331311803,Alto risco,True
FC4C3FB05A20AAFF14CA6F409909F95C,245,1,20.28,1,1,0.8679014831545168,Alto risco,True
42A626552260469A71E9BE60B70F51DA,14,13,649.63,1,0,0.29440386309296335,Baixo risco,False
8BE0FDF2E1C0B7D20EA218D61B8CE51D,336,1,91.88000000000001,1,1,0.9327419270699359,Alto risco,True
7D112EEFACD48F433D55A2ABC34EC06E,27,15,962.71,0,0,0.2814218047216036,Baixo risco,False
7CE56521AAAA3A1B5135BF950E4F67A4,76,2,129.57,0,1,0.5976421519504752,Médio risco,False
30C2F31EBE5DD7DCEA04DFABCA0DE04E,0,11,810.6500000000001,1,0,0.2901744838791024,Baixo risco,False
72B05D7546B939278309C41660BF1552,79,16,1606.5200000000002,0,0,0.3390806272170156,Baixo risco,False
BD3250208CEF1995BA0F65BE74C8C6E8,93,5,246.4,0,1,0.5832081295474957,Médio risco,False
AD92A2017F30BCCE1194701CA8589F36,382,1,100.32000000000001,1,1,0.9530973611769744,Alto risco,True
485FE355DAA41236CE2F514E91936F78,214,89,5821.51,1,0,0.009369699178933762,Baixo risco,False
C36B17C94DFDA7A80872182132EF8C90,1,120,6028.279999999999,0,0,0.00023448211244021105,Baixo risco,False
5715D09EBE953D08E6C49B0A34C70095,160,4,117.11,1,1,0.7262906743252471,Alto risco,True
42ADD7E46E9F9550A4A0431865174100,4,21,1824.19,0,0,0.16358614433664306,Baixo risco,False
6A6BCE07E3D600400CB070B3676370D9,371,1,118.83,1,1,0.9486812364339391,Alto risco,True
7106EF1C7A510B4BDC514C026FEDBE4B,372,1,49.51,1,1,0.949615883076659,Alto risco,True
7FB36BC912CA82BE61796AB9A9D0C94C,0,28,3835.36,0,0,0.08228759661185624,Baixo risco,False
0FB6757E9A661EBDAFEAB1ECB3B1DB81,0,30,1112.32,0,0,0.10907521348915838,Baixo risco,False
363D350D4B5F149A784D57D4B5B9C525,119,1,65.82000000000001,1,1,0.6953211992711334,Médio risco,True
58AA6F5ED6A02FAFFE15C0F77807A4C4,1,65,3677.19,0,0,0.009635732611739056,Baixo risco,False
DAD0F0D46B2BF2B006D0B772FD9904C7,126,2,217.17000000000002,1,1,0.689641600405581,Médio risco,True
9857BC0CD708F5F495E5022CE4355ED9,1,3,40.019999999999996,0,0,0.4314026442392432,Médio risco,False
14D33D56FC60EF81682D2A2D35595A25,6,48,2304.74,0,0,0.03433308585260038,Baixo risco,False
6E642598A3FF1D5CD1208D890A3D57D9,67,1,36.480000000000004,1,1,0.5978180571597123,Médio risco,True
89C03816D771B2108C45E2A36F3FBF42,105,1,57.51,1,1,0.6703465329932491,Médio risco,True
067492B04B0D16E25F04B8C52CAE3E59,10,60,4930.98,0,0,0.01151596623267521,Baixo risco,False
2A3ECC92767F32161AB84E9B2041385F,53,7,508.40999999999997,1,0,0.45984092948096467,Médio risco,False
2DAAE479A2A20AD843FCE0EA63A4881D,17,37,1605.64,0,0,0.078453514667726,Baixo risco,False
AA8A793299BFD067045AC3F0E41914C5,9,8,735.1400000000001,0,0,0.3487093319578286,Baixo risco,False
196CCD166B9E8F0369DAAB5FDC5E86BA,35,1,68.46,1,1,0.5311057177763594,Médio risco,True
2D0AA92287DAAB5FA184FC5FF9911B46,2,151,8959.099999999999,0,0,2.2436973389916918e-05,Baixo risco,False
DE7C2BCB0E60DB02D1B7F0E2A4846E79,0,34,2324.35,0,0,0.07331769982261747,Baixo risco,False
3332A8A33DAD48B4C6CABFDD6B305D68,165,3,59.89,1,1,0.7479281437531214,Alto risco,True
ED5993A3F94D68C1CA3F6F3025FC00B4,21,21,810.53,0,0,0.20935855017308594,Baixo risco,False
DC4DC7DAB9166463DE712B94D613CF1A,66,12,1619.31,0,0,0.36957111355626376,Baixo risco,False
E42AC03026F59D5414D9B4E1749095B0,2,61,6453.82,0,0,0.007983464313043462,Baixo risco,False
78CE8E8155F4B1EE7B3229CB08959085,1,48,4835.41,0,0,0.022290006658270838,Baixo risco,False
234A853A6F855FE1ADD9DC53E9A55177,380,2,82.27,1,1,0.9496414145543389,Alto risco,True
B3A0D9B4B035462ED81928F68C44ACF2,3,59,6145.269999999999,0,0,0.009536245057705258,Baixo risco,False
5854FA0F0E350B8C8281DF20C5F8E591,55,4,1022.0600000000002,0,0,0.48918766061491087,Médio risco,False
579D2D68668DA774A91F5134C09162DD,232,6,422.56,1,1,0.803057364369102,Alto risco,True
D0114E5563123B188C61089EE228B65F,183,9,385.04999999999995,1,1,0.694298282402639,Médio risco,True
189483018F6CEE5110189D555A7C845E,308,1,151.10999999999999,1,1,0.9158148678321928,Alto risco,True
DC735EFE586ABD93C48E5E75FCB2DDF2,369,1,85.46000000000001,1,1,0.9481253780095809,Alto risco,True
BC5B75DA763F9C28B1B9EB2BE8E00F99,232,2,192.11,0,1,0.843685070476951,Alto risco,False
2B84BD1C49276AEB8C48AF060E07F3D2,12,8,680.73,0,0,0.35639274358955314,Baixo risco,False
C334AD2219D5E8A9B59146B9ACD614C7,158,1,52.92999999999999,1,1,0.7599159698092638,Alto risco,True
5671FE79705BEC41A33B523D529F86A5,222,2,391.26,1,1,0.8279076284408438,Alto risco,True
7051F71B48D761F3297511551344AE32,131,5,389.4099999999999,0,1,0.6524708756095697,Médio risco,False
30B2B12FB18C9D59C390DBAB67E84647,66,10,2130.95,0,0,0.3790434241735425,Baixo risco,False
BDCF73B6536C35DC85CB1254F907AE90,91,1,502.32,1,1,0.6276824471247227,Médio risco,True
D275ADE68664A59AC2FC7AB81CBF8018,17,47,2793.3999999999996,0,0,0.03690321199348285,Baixo risco,False
B11F798C0A7E541ED66F313BE1F56721,329,3,95.03999999999999,1,1,0.9204798526614023,Alto risco,True
6DCE476AC2C390E6A4FE905709D92FC8,137,13,910.08,0,1,0.5273799292154846,Médio risco,False
EFD8CB635444F79BB1CEFC436E826154,140,1,16.19,1,1,0.7326366192281888,Alto risco,True
652E383484A47E74EC5F12A6FE57C90F,263,1,6.83,0,1,0.8843919174450818,Alto risco,False
E4D89C072A9DD1362005F1B09984A31B,290,2,101.26999999999998,1,1,0.8987827395150451,Alto risco,True
24C6A3AB9EDC408A518322699508C09D,396,1,33.56999999999999,1,1,0.9584711068394762,Alto risco,True
580328364A84449E09C360473954479E,42,6,368.13,1,0,0.4577480756783712,Médio risco,False
F2DAFD15AD0531C45A69D1AC30C9C6C2,124,3,53.260000000000005,0,1,0.6785086112139387,Médio risco,False
F32F6347580EF18318094B4DA7D89E81,250,1,74.64,1,1,0.8716417748705148,Alto risco,True
35BB134801A94336A59E02543D38BA82,71,3,273.15999999999997,0,1,0.5671414196437341,Médio risco,False
E71896BBDB58813C51012624D7FC321D,158,1,31.07,1,1,0.760550019670106,Alto risco,True
925EA4EFA20B2CD667BAF69B10DD42EE,19,6,80.22999999999999,0,0,0.4218223152549449,Médio risco,False
7A59BB12407F60584083A17994644251,3,31,1361.7999999999997,0,0,0.10194046522881103,Baixo risco,False
4E9AC7D21EDA800A84C7830384FA35A0,39,1,29.729999999999997,1,1,0.5409295391148629,Médio risco,True
9D720725507575B6CD3514C838E8B54A,19,5,759.63,1,0,0.41036041080896246,Médio risco,False
DDCFF84EC6F02C4D0934EF075722329D,233,1,129.04,1,1,0.8538607067511936,Alto risco,True
7C9DBB645A4B0F875ED691FDAFAC34E8,5,25,919.0100000000001,0,0,0.15146775090445866,Baixo risco,False
EB6729C166540D83471088FAA190F35F,2,79,4382.860000000001,0,0,0.003722692508660255,Baixo risco,False
969FEE64F80D2F72C2FEA11597E6EAB1,388,1,149.47,1,1,0.9549475970271749,Alto risco,True
D4414B0C40B6C15A197BE259EEBFC6E8,74,15,1227.5,0,0,0.35713400821592245,Baixo risco,False
EBDE81BB0865A93CD0569344B67429F0,337,7,239.67000000000002,0,1,0.904549152462512,Alto risco,False
B74B0288F0CA6440407AED173C7CA225,4,25,1285.87,0,0,0.1430915477326425,Baixo risco,False
F578FA9091288F9C3F6323457877DAF0,112,1,16.53,1,1,0.6845186616494027,Médio risco,True
2153D9737083088801CF8A9D744F22BF,179,1,74.99999999999999,1,1,0.7898024382834031,Alto risco,True
42C72F3FCD14B93E37C1763AC41B8487,5,4,253.72999999999996,0,0,0.4163611881813763,Médio risco,False
39A4ED7B4DC4B632A90D666B75BAD042,42,17,2356.2,0,0,0.2393949094576152,Baixo risco,False
9F20016BFF9C23DD9CDFA35E3C2E8300,1,1,50.97,0,0,0.46107597024290886,Médio risco,False
11052430745ABD090627A1D7902CDF81,235,2,62.5,1,1,0.849608616292619,Alto risco,True
E3AF6E06E6309A110203B50BF41A226A,49,2,130.54000000000002,1,1,0.5425121052905597,Médio risco,True
41E094D9C008C916C8C32524B67436E8,85,2,101.01,1,1,0.6166154162089227,Médio risco,True
400F44B368868D3AE7CF5E59B53B39DD,27,15,1046.43,0,0,0.2787356616696818,Baixo risco,False
E7CC58FFDD5038E795DEF99AF43FA8DF,9,22,3971.65,0,0,0.11996571862404509,Baixo risco,False
5B19AD395B845E40B2C9833C332DB2DD,14,57,4435.179999999999,0,0,0.015406893197651563,Baixo risco,False
595E4ABD9CAE6653D194054AA9B933BB,0,60,3003.3800000000006,0,0,0.01435700647664926,Baixo risco,False
E43BE8FE43D50B47E6C59129E0C69A8B,257,1,27.54,1,1,0.8788293624343203,Alto risco,True
02D1786A02D35ABA35DEBDA68A497BDF,125,1,104.69,1,1,0.7045247966328725,Alto risco,True
835C513E70001AEAC5AD5AE869E32833,6,1,201.84999999999997,1,0,0.4654682653320724,Médio risco,False
349216FBBCCF4ACDE75F2EDEEC219E92,86,1,73.47999999999999,1,1,0.6338694181161473,Médio risco,True
2E68CED20D3D494C52B03E1F81C65D4A,4,31,3535.8100000000004,0,0,0.07492056465209765,Baixo risco,False
C89B8DBEF8691876B1D5602F2C6C1F9E,0,17,971.33,0,0,0.21658341230094652,Baixo risco,False
8FC5071E7FE124752BE6FBB22B3272BF,264,1,71.6,1,1,0.8841901586206042,Alto risco,True
4140BC8DFA0BDB8C12E1F8E019ADB486,0,73,12005.470000000001,0,0,0.0015723527948660508,Baixo risco,False
202F3014F80FE8589ED64372E9524519,212,2,307.06000000000006,0,1,0.8177119256678307,Alto risco,False
FDF4E74325C09CBF837EC9708D70C195,2,30,792.9100000000001,0,0,0.11580938982731445,Baixo risco,False
81B369F1B5470158371875606A94E251,161,1,129.43999999999997,1,1,0.7622487973124962,Alto risco,True
138FEF721785F80E81A2D77C9588F23B,15,6,208.68,1,0,0.4087644851014685,Médio risco,False
4F60DA3DD7F434C4A240EC5F9D8C4A40,31,21,864.0399999999998,1,0,0.22201464658087702,Baixo risco,False
81EC7BFCFBA5869E35AB99191DDBFD14,303,1,45.25,1,1,0.9138807797803639,Alto risco,True
1FB65C30F18423DDD04932AC486E965B,26,148,10459.020000000002,1,0,2.5915895228479795e-05,Baixo risco,False
CDC75F5433B4F7BDEBB8008FC380144F,0,91,6718.24,0,0,0.001218358116646009,Baixo risco,False
1AF239E12ED6161ABFA508AD6AF9A126,21,4,484.68000000000006,0,0,0.44000928715889903,Médio risco,False
7A0DCA768EDC101C4DE7FD6BDFD5877E,301,6,293.52000000000004,1,1,0.8809166178251386,Alto risco,True
B61B4B8B39819A6F8377612D25D9FFB2,10,28,1666.6000000000004,0,0,0.1209766460858819,Baixo risco,False
8E5ABF173B650AF18B96D674112BA088,6,24,2037.6399999999999,0,0,0.13801546536454992,Baixo risco,False
A633283E69D5E643D9D2EACD035DEB52,44,6,519.0000000000001,0,0,0.4559272989082017,Médio risco,False
76034CF76CE9B07F7F5FF73C360D211A,4,96,8124.49,0,0,0.0007429670583312693,Baixo risco,False
4B5FEDC60954887EC7BBA66F1D1BC37E,213,2,38.25,0,1,0.8252068478980087,Alto risco,False
958FEDA203C1C4F636E007D9C78F4C01,8,27,751.6600000000001,0,0,0.1426608844848615,Baixo risco,False
97884DAB6D084D674E42D9F614D2C9AF,408,1,36.4,1,1,0.9622582399568544,Alto risco,True
16FDEE50D9DC78842F72FB1DBC11A34B,7,31,3894.2400000000002,0,0,0.07273058023549445,Baixo risco,False
C156D1C091C3AB79BC1091CF4E3F2947,74,10,404.65000000000003,0,0,0.4620142697632054,Médio risco,False
0D4F31263F5A21A37C072E54BA495B22,56,12,771.6,1,0,0.3816590519264539,Baixo risco,False
E40D307DB6F0530A968E75B9303727DB,321,1,28.269999999999996,1,1,0.9251654859744105,Alto risco,True
150DED05934CD7FA5E50989EF140DF5A,14,5,619.7,0,0,0.40567289677287793,Médio risco,False
0643336868191BCE411757D137DF4BBD,59,1,522.7000000000002,1,1,0.5627511367873653,Médio risco,True
A4D5FAB859A57F5F062E0FA1E6389B9C,1,41,2773.5,0,0,0.04624473569214368,Baixo risco,False
B3B9A44A82CE03B5192092AF4E515B58,2,69,16171.71,0,0,0.0010518336578355433,Baixo risco,False
9CB7DBFF1CEA5BE11DDA9789EDF1B4F2,211,2,699.5099999999999,1,1,0.806922930493663,Alto risco,True
1BD1CF619FB844537E27D4F9941302A7,48,10,876.1800000000001,0,0,0.39079550205303626,Baixo risco,False
821A726B0E23B3294C3D8DDB50308D78,9,39,1044.7,0,0,0.0715695195551848,Baixo risco,False
C0129E3FB6A642FC1056353FA4CD6843,293,16,1575.52,1,1,0.7542033447265473,Alto risco,True
925759D511DED772259AA235E731BF0B,1,41,6974.83,0,0,0.024245158633364013,Baixo risco,False
A9563AB8DDADD29C3A789F1DD0B3E520,72,3,440.11000000000007,0,1,0.5626604479614786,Médio risco,False
4810FB4DD1DA86FB824ED958B0277DCB,380,3,422.09000000000003,1,1,0.9438484304957702,Alto risco,True
66B222AFD4731163497FBE88AF7BD0A2,2,27,2408.6000000000004,0,0,0.10841531424288037,Baixo risco,False
E6EB5D9137E885CC9973E0947FFCD11E,53,4,183.03,0,1,0.5183879232468709,Médio risco,False
55BE434E743167475ABCE3FC8A6A6753,126,3,293.39,1,1,0.6737917606034134,Médio risco,True
D58580050775319CFBA4464FBBBC47E4,156,3,108.58,1,1,0.7320077321754399,Alto risco,True
8BCFD129F161523CB3B7C9101080C527,217,2,158.01,0,1,0.8272573182309517,Alto risco,False
793296F341E6E1280040925808D10FE3,5,9,1714.9199999999998,1,0,0.2942370381023606,Baixo risco,False
0E25AF0C121E729850801129BE8E85B0,0,262,13593.199999999997,0,0,1.2196104577239861e-08,Baixo risco,False
DF4B732A5E54F884C2EFAF3B1D9FFCAE,29,5,645.38,0,0,0.43513043343311075,Médio risco,False
AF2BB88C60BCF46CDBF17A0DEFD79361,298,1,161.12,1,1,0.9090306694415661,Alto risco,True
E9D6D6921BC5F9E1C8C0D6B009C831C9,385,1,171.95,1,1,0.953701847014894,Alto risco,True
03996B3E6589FB2FDBA4FCACB3DC54A8,214,2,82.95,1,1,0.8253830104093803,Alto risco,True
E780D7FD3ABAB52E78F2DDEE9CADFB1B,10,38,4111.34,0,0,0.048266893126828164,Baixo risco,False
F00F30069241FCBC261F0AC362D5C2E1,30,34,1797.41,0,0,0.09948861025726381,Baixo risco,False
A82948DA5F29975BF1725A724272DFA8,1,22,1547.45,0,0,0.15793384780251543,Baixo risco,False
4975FFC0643EEA45B47BDF55AE81E945,19,1,37.63,1,0,0.4990337307199111,Médio risco,False
A730046435F2E252C4068A8DEFAECFBE,308,3,246.64,1,1,0.9046275383827816,Alto risco,True
F94A2115BC3A76746F67AE60B1489FAB,148,1,89.99,1,1,0.7432586718616386,Alto risco,True
4708480004F5206852504A0A8467FF04,2,134,7052.830000000001,0,0,8.561004252500902e-05,Baixo risco,False
85F77939A471867C81E4CE4A3CB6D09E,387,1,56.31999999999999,1,1,0.955225896775278,Alto risco,True
DDB4373ADB8A5E9E299AD32B3ECBCED4,158,1,17.38,1,1,0.7609465137923089,Alto risco,True
11329016862B0ABA20451EC75AE010ED,0,71,5974.0199999999995,0,0,0.004623379576998999,Baixo risco,False
863881ABF61BE282323D8A1CFA118503,71,2,78.19999999999999,1,1,0.5895610804014297,Médio risco,True
B9C008E6A2D230DB7D06ADF4495E0D6F,330,1,0.1,1,1,0.9304865888095335,Alto risco,True
CC2CB7E27C21F91049B1C507FE55BA40,46,11,3594.7,1,0,0.27805039118160335,Baixo risco,False
936C855EA3CD7442B69E0120DF0A8407,221,1,19.91,1,1,0.8432428391012443,Alto risco,True
713B1D020BEC2F393A698D31AA36D030,234,2,337.0,1,1,0.8428410009169123,Alto risco,True
CCD15DDD0E4F649CA720EC9BD2FFA490,349,3,90.92,1,1,0.9318990677168022,Alto risco,True
2F5C14DCA0FCD1F73C8718B6D7C04B94,35,1,55.5,1,1,0.5316192529822412,Médio risco,True
AD13209CE5FE40B69C146FDA071F11C6,0,24,4011.51,0,0,0.10011289224565895,Baixo risco,False
125F75259CF72282A9E568DFE0ACF5D5,1,26,4141.83,0,0,0.08864970715228893,Baixo risco,False
70631EFF4BB4F825D21B53575080B10A,13,35,4110.139999999999,0,0,0.058770230041487126,Baixo risco,False
29B83AB5EEED9795E884AA145E525DAB,208,13,422.88,1,1,0.6854464763536696,Médio risco,True
E45764B0817A000FF01B56141FCA5CAD,263,3,183.8,0,1,0.8681469380691168,Alto risco,False
21900FCF27DCA5284581CBA2457D0957,207,2,150.70000000000002,1,1,0.8151954674728952,Alto risco,True
D9DCCEEEA7EC6D681A8A55DC9FAA48BE,0,71,3048.8600000000006,0,0,0.007343782786265185,Baixo risco,False
88E4B72045AC5F58CC45A42C13BA0C96,2,34,1042.42,0,0,0.08979399830710122,Baixo risco,False
C0CB86C8E3C5A6FF2B891F3D20114890,81,5,157.05,1,1,0.562215617719449,Médio risco,True
15C2419E1F1D451E52AA67735CAD4F34,305,3,101.91999999999999,1,1,0.9044569639711536,Alto risco,True
D729319D33614833EEB6E939183B3422,4,165,6683.450000000002,0,0,1.396383435813453e-05,Baixo risco,False
AB749EB14DA8B18822A120E99406EE6A,107,2,23.790000000000003,1,1,0.661695062397403,Médio risco,True
4A9F30B141D3E8CF40DD0BBF4F90F769,39,12,745.68,0,0,0.34976390818107667,Baixo risco,False
E5ADC8359F79E0D5144F0CFB66829B9C,63,11,582.89,0,0,0.4174596388099179,Médio risco,False
E98D44D5D437B03E9A0C86C14851A174,1,6,140.43,0,0,0.3834570541873511,Baixo risco,False
EE04CB393972B260A8467A32F27CD600,79,21,1847.28,0,0,0.26690978590633174,Baixo risco,False
7EDC56C019FD21427357972EA6D51B74,31,5,280.67,0,0,0.4535727875256294,Médio risco,False
AD8EAE6243EF74C95E0B39D5F0129CF4,67,2,144.0,0,1,0.5789201668045258,Médio risco,False
BC44EA10D18100DC07ECD650CA318B78,104,12,881.3100000000001,1,0,0.4750442735411954,Médio risco,False
4223C12B36F8C406D58B94649CF81727,66,11,437.75999999999993,1,0,0.4292007396014276,Médio risco,False
98D058BC00A022F2421BC0D67EFFB422,14,6,900.2,0,0,0.38049498736102677,Baixo risco,False
4AB67AAC1B0AE96C67D353E69B1F025D,1,41,4467.78,0,0,0.035706564476346056,Baixo risco,False
89CCC07263E9954BE2BC5A8A9318E48A,386,1,20.28,1,1,0.9551145725849496,Alto risco,True
E72787481FBE6917981DB24EB5F6FFFB,347,1,95.00999999999999,1,1,0.9382414424359778,Alto risco,True
838DF3D83048CF505EF4D23D08E4E971,174,5,510.68,1,1,0.7249224497793579,Alto risco,True
4B9E8856546C22BF4A2FAB6F07150320,25,13,2495.83,0,0,0.25422864323483496,Baixo risco,False
1CFFF0669E6E2E51A9C5EC2C4488F552,1,10,481.12999999999994,0,0,0.31586578662718917,Baixo risco,False
D2B9FB47C2236B23929AAE01163D799C,356,1,53.099999999999994,0,1,0.9428083798419818,Alto risco,False
DF3B090745F5A7365CB2EEDA5D1B8FAC,0,57,3822.5699999999997,0,0,0.01511827248732221,Baixo risco,False
1A7FA20BBD739BE5A2792CD548007710,169,5,204.35,1,1,0.7263302936060028,Alto risco,True
CB029109486DBA41DDD37EB810C7D6E4,10,76,3047.29,0,0,0.005895886079432576,Baixo risco,False
18CE1F168E5DC74367BA3DE2E8A9709B,43,21,2874.6800000000003,0,0,0.18635197701404893,Baixo risco,False
C5A9B79AB6F48720B091A0A9425B3727,54,1,12.469999999999999,1,1,0.572449423622824,Médio risco,True
502EC583C22764C2D5C93822CB1AF336,61,1,42.47,1,1,0.5855066775417621,Médio risco,True
56BF83686A5D7AA3C1AC14F3BEFEC1B4,26,12,3579.54,0,0,0.23516645740026929,Baixo risco,False
E2BE5AD76A377E6AA8A62833981A8B46,23,11,2191.09,0,0,0.2844484867663276,Baixo risco,False
C783A64B2AC3F226C33DD256528B155D,46,1,41.82,1,1,0.5549037601793526,Médio risco,True
EB9F75FDD156184A8FE0B790EBA24D33,80,5,166.98000000000002,1,1,0.5597738161324798,Médio risco,True
3EF4A9595222CBF6C1AD38174AEA35AC,0,33,2194.67,0,0,0.07905599734056361,Baixo risco,False
2AEE1083B7E3E51929DBE8B6EACCEEBF,32,7,400.12,0,0,0.42097323926266644,Médio risco,False
89C6FD59DB6A00306CEC179019C9710D,51,7,1031.04,1,0,0.43516320966248945,Médio risco,False
FD212C6173E4C382AB5C45C533B92131,72,6,655.4599999999999,1,1,0.5087258609346363,Médio risco,True
BF7CD27A64EE20FDEFD981FABA5189F7,0,113,17045.0,0,0,6.172573015295505e-05,Baixo risco,False
E261EF474312410B58037B91751AC79E,122,3,108.31,1,1,0.6729366410959761,Médio risco,True
0BC121897D4C59E77F53D0A2A2279F90,68,2,139.25,1,1,0.5811345705730997,Médio risco,True
E308ECB6043F7DBF9D5E6030DAF942D0,28,25,29785.14,0,0,0.002183262382132964,Baixo risco,False
ADE95923A49FFAE1BFACA773D9563761,3,18,1655.6099999999997,0,0,0.1930205906664075,Baixo risco,False
0465EBB84FD3F68DDDD1DF6831F9F1D0,2,1,7.15,0,0,0.4648818479323791,Médio risco,False
70F0D58015A263B19179DE9F3258DF0C,312,2,520.8800000000001,1,1,0.9089072150375381,Alto risco,True
AC168E61F79CC826C1319124F983AB01,3,8,576.2399999999999,0,0,0.3431156487819675,Baixo risco,False
11C4F91925FEF29A8FA09D6B00B4FC41,163,30,4912.560000000001,1,0,0.20646226222371808,Baixo risco,False
45F824947276F8B101E5E8F20FF7DAF1,255,1,158.36,1,1,0.8747805175067883,Alto risco,True
6EE38AD735135332E403FDFBCEE69D43,320,4,66.17,1,1,0.9103189852301345,Alto risco,True
D3A9290E5BF77A89B4A61C046E656E42,120,7,397.50000000000006,1,1,0.6023072747179671,Médio risco,True
2D1E4FCBFF982AC8862FE68C710BC4D3,214,4,367.47,1,1,0.7999716446040285,Alto risco,True
CCA9386434B7A65EA35E665FC1BE1804,379,1,57.24,1,1,0.9522793501861343,Alto risco,True
D534E0FC6E36629606DC590EB622EDB6,92,40,3678.3,0,0,0.08698233702013353,Baixo risco,False
3C095020C43E4EE7431C806DB9B47642,1,27,4568.32,0,0,0.07878068275394039,Baixo risco,False
EA005D713103AA06F172B101094CA94C,3,51,4282.71,1,0,0.020648476216433263,Baixo risco,False
E659D1F0D2E0F5638D017E1F1C9F3566,25,5,430.86999999999995,1,0,0.43532588590990606,Médio risco,False
99FDC49BF454FBFADACED0CE45CBA163,227,4,122.94,1,1,0.8225000978656001,Alto risco,True
CB8208D2FBE6B58D02F9FCDD464B25F5,253,1,65.61,1,1,0.8745710894987938,Alto risco,True
65E4A62D540BCCF1F7A9AD34D3EA3F04,149,1,146.88,1,1,0.7431216483183971,Alto risco,True
10E0E8BAD67C044DE6026C5596042901,57,11,862.19,0,0,0.3946847379458686,Baixo risco,False
9525A5F6253301AEF597C8BEE6761EB2,18,15,876.01,1,0,0.26920972523892217,Baixo risco,False
F11867BE972ECE968F6BF51C2341E2D0,126,2,139.48,1,1,0.6922813753273844,Médio risco,True
F17C9A15029DDFC4853B4EFDD67FA254,0,121,4676.5,0,0,0.0002712873575840639,Baixo risco,False
A26B2E6D05DF3EE04B926834383F80DF,1,34,1560.7800000000002,0,0,0.08264264220294432,Baixo risco,False
0EEE3C8FFC72FB543057376F9CB86015,7,2,39.55,1,0,0.45881421890920515,Médio risco,False
3AD85838CF14FF7770131EAA07D046C9,2,69,4109.700000000001,0,0,0.0071263416088593904,Baixo risco,False
D452F007238D7EA5EA28A00BC8F17396,0,10,1261.17,0,0,0.28796360286379796,Baixo risco,False
00A186BB7345A97DDD69EF79A9F5CEFC,35,75,1911.9999999999995,0,0,0.009215253122993214,Baixo risco,False
74F304314FC62EBA73B80E023AAD1712,14,39,3148.05,0,0,0.05437983227167378,Baixo risco,False
F690660080EA2599E6A6584F5B34935E,8,28,1957.85,0,0,0.11443404392279297,Baixo risco,False
B8AA4DC23D91CACC6B4B6B13ED1C1F58,4,8,422.28,0,0,0.3505535450998868,Baixo risco,False
5459A272094AAECECDF46464897C15BB,15,4,128.42,0,0,0.44165632788084885,Médio risco,False
C27607C816D25750BC32BEF20E7E471C,5,52,2607.69,0,0,0.025656335127858813,Baixo risco,False
D1FBD0D32D2DD9A27D984A550D1DE71B,116,6,772.79,0,1,0.5945873501339922,Médio risco,False
4CB64EA6558055EE66D43ACB863B47B2,348,1,50.279999999999994,1,1,0.9391307776750926,Alto risco,True
0118CFFC64F645163F514DA8A6C20C6B,6,17,1857.34,0,0,0.20154485418144713,Baixo risco,False
3B50422BA274F32CB4E179FC1A4236ED,59,1,52.65,1,1,0.5810612640934317,Médio risco,True
A83603B334BD41B706DEEF79BFE90199,1,41,3840.62,0,0,0.039306538194435914,Baixo risco,False
F37E66281C7709E076E6F0DCD8AC34E9,165,1,79.18,1,1,0.7696586053609829,Alto risco,True
0149848D8C70FDB583BEFF81ED0A2720,7,30,1152.8700000000001,0,0,0.11422101432452124,Baixo risco,False
E02DE479A99012DAF223A7367B979A9B,16,42,1325.2600000000002,0,0,0.06111592610822274,Baixo risco,False
7A3B5CCD7C92D2E342EC69187B0950B2,205,1,143.86999999999998,1,1,0.8219298358216387,Alto risco,True
6381927668FEDC840286718D70822BC2,1,49,3191.96,0,0,0.027106739600206004,Baixo risco,False
8669A5CBE79606C14129FA3FE7049E70,67,2,97.41,0,1,0.5807263306226449,Médio risco,False
F9018271DE494BB96585F3B8468CB04B,52,1,34.27,1,1,0.5675135309634605,Médio risco,True
